evaluations raw_y x0 x1
947 0.0003094952 2.099274 57.663238
948 0.0004447796 2.099318 57.662581
949 0.0001259608 2.099283 57.663194
950 0.0001351178 2.099288 57.663071
951 0.0007879360 2.099313 57.663325
952 0.0001590551 2.099280 57.663555
953 0.0004477321 2.099307 57.662413
954 0.0004665803 2.099287 57.663720
955 0.0002995500 2.099292 57.663395
956 0.0004834369 2.099259 57.663512
957 0.0008114873 2.099229 57.664189
958 0.0084673449 2.099350 57.652832
959 0.0000802979 2.099288 57.663148
960 0.0008702022 2.099286 57.664168
961 0.0028913535 2.099289 57.666219
962 0.0005100891 2.099263 57.664248
963 0.0003358805 2.099304 57.663045
964 0.0001591735 2.099283 57.663160
965 0.0002546548 2.099291 57.663374
966 0.0003448902 2.099291 57.663486
967 0.0010317107 2.099281 57.662277
968 0.0001155586 2.099289 57.663282
969 0.0004148031 2.099256 57.664173
970 0.0017746970 2.099294 57.664929
971 0.0006936997 2.099288 57.662474
972 0.0002590436 2.099295 57.663262
973 0.0002434143 2.099283 57.663066
974 0.0001819944 2.099288 57.663385
975 0.0005325209 2.099300 57.663432
976 0.0003957176 2.099266 57.663382
977 0.0002958041 2.099275 57.663224
978 0.0002616782 2.099297 57.662786
979 0.0001217678 2.099284 57.663163
980 0.0006287813 2.099294 57.663719
981 0.0003465680 2.099299 57.663240
982 0.0001031724 2.099281 57.663473
983 0.0008754019 2.099333 57.662772
984 0.0001100624 2.099287 57.663120
985 0.0000487946 2.099287 57.663208
986 0.0002625051 2.099285 57.663548
987 0.0004257751 2.099266 57.664096
988 0.0109915527 2.099353 57.673186
989 0.0005006390 2.099278 57.662921
990 0.0000224516 2.099285 57.663294
991 0.0048910633 2.099276 57.658345
992 0.0010713120 2.099292 57.664226
993 0.0006981550 2.099305 57.663464
994 0.0003062591 2.099275 57.663201
995 0.0005122679 2.099296 57.663527
996 0.0002450128 2.099293 57.663306
997 0.0000301574 2.099286 57.663245
998 0.0000488995 2.099286 57.663278
999 0.0002064647 2.099275 57.663692
1000 0.0027874382 2.099323 57.665236
1001 0.0008443006 2.099276 57.664371
1002 0.0001212201 2.099291 57.663221
1003 0.0000660436 2.099282 57.663269
1004 0.0001373353 2.099283 57.663178
1005 0.0006654958 2.099256 57.663377
1006 0.0004080267 2.099301 57.663260
1007 0.0000673377 2.099288 57.663230
1008 0.0005847491 2.099274 57.662926
1009 0.0000696794 2.099286 57.663331
1010 0.0000927110 2.099289 57.663121
1011 0.0002382180 2.099271 57.663414
1012 0.0000151119 2.099284 57.663325
1013 0.0006096068 2.099309 57.663228
1014 0.0002001591 2.099285 57.663059
1015 0.0001499122 2.099282 57.663179
1016 0.0002939977 2.099298 57.663207
1017 0.0003562526 2.099303 57.663105
1018 0.0159160107 2.099337 57.678785
1019 0.0003194886 2.099282 57.663010
1020 0.0004072958 2.099284 57.662860
evaluations raw_y x0 x1
1 14.6661889632 1.671648 89.411838
2 53.7502948010 2.810102 109.547832
3 7.4840727903 1.583527 70.753197
4 50.2367077524 2.333349 125.678145
5 15.9668129650 1.451161 102.938450
6 11.3352622218 1.436485 89.100533
7 26.8751192045 1.329342 149.792542
8 30.6737631108 1.590568 127.292062
9 6.6096403112 2.181510 61.900457
10 10.2854934354 1.501868 85.422202
11 33.1974181554 2.133568 95.503876
12 21.0476705076 1.434410 117.302615
13 49.7271411806 2.519345 147.113820
14 18.4857666017 1.205146 126.932254
15 18.9220161907 2.249707 72.194003
16 53.2638994504 2.854958 126.462762
17 47.7528192194 2.103139 134.517903
18 16.5202025237 1.285744 112.887350
19 11.5530788244 1.435393 90.016630
20 50.5984269762 2.745725 100.958665
21 4.1046304677 2.154382 52.021350
22 15.6441759197 1.347955 106.931052
23 50.3104394560 2.384496 144.231237
24 49.9259838719 2.511165 146.245666
25 52.1598223714 2.522031 130.366988
26 21.7613402069 1.206169 146.394132
27 26.5964861173 2.668612 68.018590
28 4.5498554545 2.134176 61.302459
29 50.4295790200 2.318007 129.703596
30 19.8451455687 1.246310 131.053866
31 6.1494778289 1.880057 55.602806
32 23.9645695819 2.449259 71.418949
33 2.4848642248 2.053029 61.362182
34 48.2318456437 2.256779 121.549961
35 18.9914004110 1.589730 101.464400
36 5.1824164710 1.803996 69.690770
37 28.7910005977 1.824129 104.688291
38 21.7339531565 1.669304 101.707621
39 5.3522431527 2.176821 60.844302
40 5.4397219529 1.760855 62.464363
41 10.9794815369 2.144350 67.302170
42 10.1177686134 1.609461 83.326041
43 6.9039179679 2.201719 61.579565
44 12.9218016330 1.441682 94.806933
45 6.4705363350 2.205264 61.067539
46 20.7492841197 2.714449 60.034254
47 15.6697101865 2.110819 73.426754
48 30.8781734915 1.964482 100.187404
49 8.0477860697 1.760758 55.678403
50 46.1294567317 2.671190 94.584090
51 4.1047484950 2.154368 52.021435
52 24.2030474162 1.843283 95.919659
53 47.4097846852 2.178654 124.592461
54 33.6683603535 2.392951 85.798677
55 16.0487537172 2.297255 67.489271
56 11.5761915914 1.447696 90.143415
57 14.3295632816 2.294281 65.835791
58 2.7836110503 2.145916 59.241883
59 21.4017189033 2.225827 75.929522
60 36.1273735284 2.057599 104.219165
61 7.1867601741 2.033726 50.000000
62 8.6273763612 1.906602 50.000000
63 4.2998364485 2.277188 56.878536
64 30.0799161573 2.131812 90.938685
65 8.6352432198 1.519377 71.811280
66 4.6615285447 1.993403 54.737278
67 19.2837824226 1.693640 96.029407
68 2.4767308942 1.920116 62.990032
69 2.4059820413 2.076484 60.720223
70 8.0229859808 1.910806 51.148073
71 3.3273718668 2.134410 53.283129
72 4.0159375268 1.981818 64.698812
73 7.7022558923 1.989483 50.000000
74 6.3893336819 1.866997 70.419865
75 2.2699256666 2.064752 56.008995
76 6.7605037761 2.069463 50.000000
77 6.6482487610 2.078775 50.000000
78 16.6512064922 2.100306 74.918725
79 6.9448646674 2.054086 50.000000
80 39.4186039615 2.532291 88.933752
81 0.6864930195 2.120821 57.793288
82 29.3159936386 2.068586 92.615714
83 19.5554670510 2.013747 81.712142
84 5.4757238393 2.175676 50.000000
85 7.0095052629 2.048668 50.000000
86 7.0886955823 2.042008 50.000000
87 5.0615025104 2.052893 64.091576
88 0.9479710651 2.075285 59.189015
89 5.8579486586 2.143844 50.000000
90 9.3866203768 1.636204 81.112614
91 1.8220832564 2.049126 56.974426
92 11.0455205877 1.671065 50.000000
93 0.5988893655 2.145997 56.610581
94 5.7618075805 2.065570 51.529581
95 9.1741681617 1.830179 50.655901
96 4.9941281629 2.196243 50.297573
97 5.8534306184 1.865924 56.640126
98 4.8759214914 2.228639 50.000000
99 0.8454534742 2.058068 59.339294
100 5.6570488432 2.160486 50.000000
101 6.0212659224 2.129121 50.021029
102 4.1746257082 2.194781 51.306703
103 4.4749157196 2.270524 50.000000
104 5.0482277857 2.067603 52.467746
105 5.0058886187 2.000159 54.063733
106 9.8957941202 1.785548 50.000000
107 6.4217928477 2.097471 50.000000
108 15.7996792161 1.268205 109.540618
109 4.8154345781 2.234417 50.000000
110 24.1043577411 2.262575 77.922745
111 2.9084658968 2.105147 60.490129
112 8.2386596820 2.001093 68.982965
113 7.3125211716 2.023046 50.000000
114 7.0581815218 2.044577 50.000000
115 7.9419490657 1.968459 50.000000
116 4.0220802648 2.393166 50.000000
117 2.3459707390 1.951026 62.825013
118 1.1205744893 2.044963 58.022510
119 6.3288595511 2.105118 50.000000
120 7.1605767664 1.839152 54.931399
121 3.7165117316 2.147335 60.118241
122 4.4634240311 2.248521 50.256962
123 1.3900007929 2.085943 56.487922
124 6.8048698261 2.065772 50.000000
125 4.5674219022 1.899587 67.128587
126 5.7100444607 2.133089 50.372073
127 6.6139236490 2.081616 50.000000
128 6.5677776089 2.085431 50.000000
129 0.1298795136 2.089733 57.847985
130 5.1128436505 1.845554 58.895761
131 1.0550499190 2.145879 55.706158
132 4.5508502790 2.261726 50.000000
133 4.2904040719 2.295763 50.000000
134 4.8737307036 2.228846 50.000000
135 2.0535419685 2.075001 56.004745
136 9.2420921911 1.848920 50.000000
137 4.9326681631 2.124251 51.529670
138 31.5445468764 1.738031 116.121007
139 4.7068830067 2.245150 50.000000
140 1.8130970328 2.115718 55.353594
141 3.2604821304 2.141581 59.834746
142 3.3321822489 2.081472 54.346422
143 6.3723309126 2.101542 50.000000
144 6.3172906553 2.106069 50.000000
145 6.5438699629 2.087405 50.000000
146 5.1640438379 2.507983 50.000000
147 2.1853366693 1.980064 58.824676
148 0.1706317440 2.104730 57.695126
149 5.6186095387 2.163690 50.000000
150 7.8427320307 1.977199 50.000000
151 2.0712061293 2.086796 55.699861
152 5.3546437516 2.395602 54.371294
153 0.8287161562 2.105645 56.637700
154 6.6483434421 2.078767 50.000000
155 13.7467017664 2.026278 74.274421
156 0.9684211989 2.033583 58.760872
157 8.8588383350 1.885122 50.000000
158 4.2045188822 1.898538 66.605881
159 0.3594055482 2.103950 57.178387
160 2.8125312272 1.891072 62.441256
161 3.0400890116 2.118521 60.258498
162 3.5550490833 1.895723 65.569930
163 2.6830109319 2.190332 53.129001
164 5.0166518166 2.215620 50.000000
165 0.5913776640 2.112163 57.942049
166 2.9688589166 2.058535 55.322389
167 1.6335143698 2.120109 55.463596
168 8.7283042835 1.627028 79.807317
169 1.7925059503 2.229366 55.359375
170 7.2244312366 2.030534 50.000000
171 0.6522445133 2.129188 57.489393
172 5.8804290273 2.124777 50.284012
173 6.0297092726 2.129700 50.000000
174 6.0333745768 2.129399 50.000000
175 0.5615313508 2.142160 56.779191
176 4.2243651271 2.237357 50.680333
177 2.2825524987 2.057078 56.192978
178 0.8213706998 2.128895 57.699032
179 4.1065424083 2.168729 51.784286
180 3.1229894045 2.019274 56.160707
181 1.8721022865 2.058704 56.643242
182 1.7678337804 2.237533 54.320707
183 1.4942904376 2.154049 57.677720
184 1.0766568773 2.068365 57.320287
185 2.9852240281 1.990443 57.216976
186 2.5705324239 2.028875 61.981311
187 4.1146780478 1.915747 58.009579
188 5.2085760662 1.987070 65.988025
189 0.2793390185 2.101659 57.897259
190 2.1858202419 1.940376 62.331045
191 1.4646173296 2.093079 56.232460
192 7.9836357856 1.888702 71.960399
193 0.4018222014 2.130593 56.945147
194 2.1329696113 2.102283 55.280811
195 1.7784616312 2.127750 58.742381
196 2.8241850492 2.174362 58.463138
197 0.0923363377 2.102199 57.506117
198 1.1159534977 2.039898 59.949895
199 3.8398470836 2.174360 59.464447
200 5.1302819314 2.035204 53.054256
201 0.6886044234 2.106376 56.772849
202 3.3389060745 2.131277 53.327482
203 6.0667095606 2.126659 50.000000
204 2.8344342563 2.115462 54.212473
205 3.7481497770 2.129152 60.661755
206 5.3485402384 2.293965 57.409334
207 0.7092314706 2.094953 58.509283
208 0.0406286479 2.098419 57.725047
209 0.6894717017 2.139315 56.276259
210 1.7862523949 2.066440 60.300190
211 0.2579822828 2.080027 58.051468
212 0.5666660697 2.127055 57.452601
213 1.6108859134 2.155510 57.760921
214 2.5343731010 2.074431 60.904458
215 6.9099130998 2.052279 50.088233
216 4.1724300206 2.100361 61.881302
217 1.8601157134 1.958196 61.207923
218 5.2037171593 2.082922 63.400950
219 0.2285195111 2.084477 58.142377
220 2.1463035409 2.108241 59.642661
221 2.2085403370 2.104632 55.145386
222 4.1550374714 2.039398 54.280264
223 0.7030709640 2.087402 58.672440
224 1.2492725730 2.049300 57.696547
225 0.1822541856 2.091917 57.999343
226 5.6099992412 2.221785 59.774592
227 0.7544831297 2.093452 58.591779
228 4.6390565947 2.252156 50.000000
229 0.2338876575 2.115091 57.176877
230 5.1254884958 2.176545 60.636300
231 0.1986954143 2.101848 57.395545
232 1.7115423289 2.073760 56.431477
233 2.2951947236 2.108240 54.971626
234 1.2123083705 2.105113 56.234567
235 0.1356733972 2.109006 57.486992
236 7.7658912658 2.372018 57.388082
237 1.3432384245 2.112274 58.721318
238 0.3092293489 2.085203 57.736328
239 1.1661550771 2.112812 58.525244
240 2.3817702877 2.096075 60.199320
241 0.7276056567 2.098213 58.450167
242 0.5781066137 2.058676 58.884265
243 0.9456374521 2.146777 57.266842
244 0.5382078918 2.084309 58.551151
245 1.8166705262 2.028765 61.062711
246 0.1653092749 2.110558 57.318953
247 2.3400003790 1.987058 62.431711
248 2.5542506930 2.053310 55.961702
249 0.2959753712 2.089260 58.180527
250 1.6861390475 2.177456 57.155054
251 0.7411410224 2.154506 56.599617
252 7.8306635800 1.955856 50.478739
253 0.7230624697 2.109154 58.164211
254 0.5136930590 2.063072 58.746070
255 0.6423662551 2.080247 57.484705
256 2.1205272760 2.143953 58.632712
257 0.6045742332 2.097934 58.329010
258 1.9354752688 2.070218 60.375316
259 1.5791042788 2.086080 56.272826
260 0.7254332923 2.151774 56.710122
261 0.1529134314 2.099051 57.829772
262 0.6911558225 2.054872 58.323672
263 2.0198129062 2.092778 59.915498
264 0.1837529606 2.094165 57.605030
265 1.3872285191 2.096805 56.230781
266 2.2072075499 2.255142 53.274913
267 0.5221418973 2.106658 58.020602
268 0.1003864770 2.100718 57.732500
269 1.0263383668 2.115668 56.216872
270 1.7853805878 2.077620 60.043865
271 0.4803383805 2.085499 58.462740
272 0.1948465739 2.110503 57.531343
273 0.5959967870 2.141100 56.435450
274 0.8635600368 2.089339 56.985812
275 5.0357224493 2.049304 64.162877
276 1.6356462210 2.105846 55.755907
277 1.7181351567 2.021105 61.054680
278 1.9959781638 2.034308 57.195218
279 0.0814963881 2.093019 57.800846
280 0.8066295094 2.156726 56.653253
281 2.5579573657 2.170441 58.308685
282 4.5416301877 1.979938 55.277662
283 0.3916245620 2.127008 56.853876
284 1.0771492232 2.099093 58.790014
285 0.1446828097 2.090771 57.768135
286 0.2438290942 2.087661 58.137322
287 0.5826593652 2.104601 58.138542
288 2.1424180269 1.988840 62.116186
289 0.5176349970 2.106051 56.963892
290 1.3808842870 2.134092 55.486556
291 0.2061821184 2.097267 57.927031
292 0.5147530519 2.066902 58.745573
293 2.5567500715 2.090151 60.530173
294 0.3706668646 2.091714 58.221402
295 0.9549384931 2.094685 56.753125
296 3.4030550873 2.101348 53.837539
297 0.2146589014 2.095705 57.527457
298 0.1695370713 2.103935 57.717497
299 0.7838649000 2.119586 56.412757
300 0.3334391936 2.074111 58.337252
301 0.7100114581 2.080077 57.410520
302 0.3691507216 2.127774 57.047106
303 1.3489634719 2.100125 56.196772
304 0.8414235886 2.094634 58.654780
305 4.2909903125 2.074167 62.717853
306 1.2083249541 2.102012 56.307588
307 1.8758618707 2.080353 60.073789
308 0.2214872377 2.083169 58.123174
309 0.0478908840 2.100230 57.592000
310 0.6227400482 2.147471 56.460125
311 1.0353268582 2.133368 57.802099
312 7.3480474142 2.057034 66.343864
313 0.3215546590 2.112886 57.067054
314 0.8057507816 2.112305 58.165068
315 0.2323048560 2.100622 57.874319
316 0.8310209915 2.069864 57.573380
317 0.1373980489 2.100289 57.494950
318 2.2150701038 1.992413 58.294480
319 0.8771450268 2.114605 58.176575
320 0.3118654266 2.115229 57.051287
321 0.0520359457 2.098414 57.737607
322 1.1331909287 2.099225 58.844439
323 0.8078409325 2.094349 58.626530
324 0.0955439254 2.094050 57.856130
325 0.6451261791 2.113546 57.960517
326 1.5035423273 2.110596 55.799598
327 0.4857133999 2.092019 57.330314
328 0.0280522531 2.097152 57.719398
329 0.4748325906 2.118180 56.801110
330 0.3036652964 2.091848 57.536345
331 0.6518357313 2.087048 57.280427
332 0.1170454989 2.107657 57.420511
333 1.3630672073 2.095677 56.283500
334 0.9994720130 2.085682 59.027415
335 0.3916814741 2.069487 58.303669
336 0.5488901657 2.097419 58.283331
337 0.8333740320 2.035229 59.206276
338 1.1144036838 2.112743 58.473776
339 0.0359074526 2.102068 57.599406
340 0.3978195997 2.117525 56.908446
341 0.4012445599 2.130242 56.995941
342 6.9936105248 1.951035 69.012905
343 0.1238855869 2.090556 57.817477
344 0.0257753835 2.099029 57.696340
345 0.0983579611 2.092119 57.866983
346 0.6937464304 2.068974 57.777382
347 0.3878404708 2.095838 57.337153
348 1.1490170604 2.054877 57.646375
349 0.2726944769 2.099658 57.366110
350 0.6838073114 2.097946 58.411167
351 0.0385955189 2.098016 57.656972
352 0.3946530528 2.084171 57.661598
353 0.2201478249 2.098659 57.445718
354 0.1136612819 2.095271 57.652990
355 0.8098399251 2.119198 57.975639
356 0.6739401820 2.106580 56.784312
357 0.2272645731 2.099920 57.886613
358 0.0860889445 2.094360 57.720181
359 0.4132642570 2.117468 57.580394
360 0.3477568960 2.099624 57.287200
361 0.3091221643 2.088984 57.614700
362 0.1595001872 2.092280 57.692784
363 0.2932278577 2.121399 57.073121
364 1.3054065023 2.096054 59.100698
365 1.6527191252 2.086202 56.187181
366 0.3041472601 2.103005 57.888200
367 0.5725672341 2.081640 58.638427
368 0.4047417287 2.103949 57.969306
369 0.0154999527 2.099575 57.640531
370 0.3852223059 2.089594 57.508713
371 0.9065455626 2.097412 56.740495
372 3.0751091718 1.870000 63.453484
373 0.2379653031 2.081552 58.018838
374 0.2871016552 2.093615 57.505174
375 0.1740124309 2.088727 57.802216
376 0.3036493207 2.079971 57.943501
377 0.0581780003 2.101869 57.651225
378 1.8528497865 2.123070 58.947175
379 0.5909260952 2.101690 56.980385
380 0.3100343765 2.105999 57.812669
381 0.0544514155 2.098462 57.626732
382 0.9091570192 2.078775 57.217633
383 0.4572336145 2.100744 57.144670
384 0.0528369155 2.096686 57.682685
385 0.3057742914 2.112791 57.600906
386 0.1851514958 2.100463 57.828802
387 0.2504388225 2.101297 57.876170
388 0.0192102079 2.098099 57.703088
389 0.7599779170 2.116758 57.992138
390 0.1730613501 2.098708 57.494453
391 0.2057030443 2.095636 57.961523
392 0.0970024943 2.101920 57.505425
393 0.4709022636 2.111033 57.844074
394 0.1156993895 2.098081 57.812893
395 0.2879945751 2.095016 58.063335
396 0.2566041096 2.110555 57.613336
397 0.6216932434 2.102624 58.230219
398 0.4182906258 2.080447 57.753905
399 0.0240882357 2.098565 57.657180
400 0.4245165545 2.079248 57.786717
401 0.3984982192 2.118719 57.519477
402 5.1886732744 1.881367 57.342381
403 0.2813093509 2.093671 57.510029
404 0.0781505430 2.100551 57.552561
405 0.0550810526 2.096049 57.702998
406 0.3608002474 2.104787 57.900502
407 0.1594901944 2.101756 57.767836
408 1.1418240532 2.108873 58.605176
409 0.1332038816 2.101073 57.482302
410 0.1092107215 2.107766 57.459862
411 0.0042608513 2.099331 57.657726
412 0.3401326011 2.097092 57.356679
413 0.2751380403 2.099927 57.357209
414 0.0389720859 2.099824 57.690657
415 0.3820010278 2.093140 57.413893
416 0.4614459525 2.097768 58.183653
417 0.3127320224 2.093416 57.482389
418 0.0523069032 2.100563 57.684714
419 0.0708363924 2.098873 57.598659
420 0.0680169573 2.098492 57.611395
421 0.3613635294 2.099771 58.030624
422 0.0595799939 2.103898 57.558894
423 0.3355028088 2.106625 57.150858
424 0.3501176620 2.099673 57.283542
425 0.9812636264 2.101747 58.624503
426 0.2043116262 2.113083 57.238106
427 0.0247346874 2.097445 57.713895
428 0.3702368319 2.077879 57.916226
429 0.0264178572 2.098363 57.660610
430 0.1981870174 2.089260 57.745376
431 0.7760949156 2.121056 57.885032
432 2.0553906225 2.013680 57.778228
433 0.0570240310 2.098261 57.629415
434 0.1369749688 2.101625 57.747226
435 0.0089215508 2.099953 57.649833
436 0.0870131079 2.094480 57.839253
437 0.0391108051 2.099951 57.687391
438 1.2790810310 2.044386 57.820258
439 0.1530690082 2.098892 57.833699
440 0.0998292772 2.106923 57.500567
441 0.0164546320 2.099681 57.670203
442 0.1353881263 2.106264 57.601808
443 0.0753329249 2.097533 57.629623
444 0.0558379189 2.101076 57.673575
445 0.1268207236 2.108040 57.515510
446 0.1702004872 2.097756 57.877955
447 0.4129585696 2.091572 57.422309
448 0.0296305297 2.098122 57.664333
449 0.3733519120 2.091981 57.454903
450 0.0166452896 2.098557 57.666293
451 0.3085749557 2.098169 58.014081
452 0.0509398434 2.101531 57.653285
453 0.2607189888 2.117125 57.121401
454 0.3164001406 2.098627 57.344280
455 0.8287849016 2.100177 58.506527
456 0.1156037953 2.101714 57.488397
457 0.2376620288 2.096515 57.481103
458 0.3277387130 2.083942 57.754873
459 0.0308522521 2.098909 57.640208
460 0.1453546500 2.103626 57.699429
461 0.1595809469 2.104838 57.679050
462 1.4950136437 2.148277 57.854409
463 0.0598421897 2.100650 57.690551
464 0.0541874979 2.098917 57.728967
465 0.0238875610 2.100931 57.635520
466 0.0835737405 2.093155 57.780871
467 0.0540591390 2.098549 57.624835
468 0.7452615594 2.060361 59.169057
469 0.0783585907 2.099907 57.730330
470 0.0382079291 2.101752 57.583737
471 0.0076287363 2.099404 57.668285
472 0.2861590230 2.107831 57.733356
473 0.0611350109 2.097183 57.770288
474 0.0412746691 2.100242 57.681665
475 0.2174481942 2.108866 57.620134
476 0.0193491601 2.098800 57.694076
477 0.1961940583 2.096140 57.535796
478 0.0291272771 2.098154 57.663933
479 0.1141930996 2.103723 57.660140
480 0.0151311824 2.098937 57.686768
481 0.0416442905 2.096367 57.714133
482 0.0456760452 2.099986 57.693506
483 0.2341685605 2.105649 57.282650
484 0.3735633529 2.098375 58.077255
485 0.3391684458 2.097970 58.050850
486 0.0459681249 2.095938 57.726362
487 0.0699063181 2.099424 57.586242
488 0.0223494579 2.100350 57.656206
489 0.0094840991 2.099981 57.649883
490 0.1523259413 2.105762 57.640986
491 0.2079618231 2.094066 57.580522
492 2.2910556556 2.182788 57.661967
493 0.0184175125 2.097868 57.694192
494 0.0170604615 2.098276 57.675831
495 0.0061654435 2.099668 57.650521
496 0.1268401875 2.093276 57.701712
497 0.0381230036 2.099892 57.687923
498 1.0478587973 2.075072 59.305639
499 0.0249650118 2.099923 57.623355
500 0.0352454233 2.099515 57.620731
501 0.0135734277 2.099143 57.652523
502 0.1090446413 2.098365 57.570957
503 0.0577181977 2.097545 57.760338
504 0.0140547855 2.098579 57.668946
505 0.0226478387 2.099493 57.681943
506 0.0559365333 2.099428 57.600889
507 0.0387311905 2.101592 57.583756
508 0.0200913434 2.098182 57.703796
509 0.1460743848 2.102664 57.728178
510 0.0231072079 2.099353 57.685962
511 0.1321183704 2.099124 57.527681
512 0.0095693124 2.098634 57.673960
513 0.1779326641 2.098293 57.499533
514 0.0837124786 2.098551 57.768479
515 0.1404356591 2.097018 57.862187
516 0.0407103197 2.096388 57.748134
517 0.1426431524 2.098455 57.832951
518 0.1493245918 2.106346 57.617654
519 0.0196938416 2.100069 57.662196
520 0.1083750291 2.103339 57.665332
521 0.1415668979 2.093482 57.675892
522 1.1857401452 2.142560 57.688444
523 0.0400071387 2.097695 57.665306
524 0.0451044930 2.098342 57.640177
525 0.0073401175 2.099106 57.660232
526 0.0144785621 2.100358 57.633667
527 0.0300615710 2.099866 57.679930
528 0.6864114348 2.096720 58.443472
529 0.0639138133 2.099400 57.593118
530 0.0308722221 2.098494 57.651600
531 0.0075626029 2.099197 57.657521
532 0.1710047888 2.095507 57.580792
533 0.0229500314 2.097938 57.710337
534 0.0191399462 2.098645 57.660495
535 0.0785554510 2.095628 57.684933
536 0.0143167054 2.099536 57.642612
537 0.0702407645 2.102017 57.661353
538 0.0218066681 2.098284 57.668833
539 0.1250319162 2.097932 57.565041
540 0.0031303053 2.099438 57.657195
541 0.1021807957 2.098894 57.564952
542 0.0249588811 2.098516 57.657654
543 0.0419375860 2.096199 57.722796
544 0.0212081860 2.099565 57.634567
545 0.0718981920 2.098794 57.750498
546 0.0162957810 2.098794 57.659269
547 0.0477042050 2.097521 57.748654
548 0.0975127685 2.095837 57.654630
549 0.0017961873 2.099422 57.659833
550 0.0563000955 2.101096 57.673516
551 0.0268255125 2.097377 57.697474
552 0.0233834285 2.097813 57.684132
553 0.0044237063 2.098941 57.671614
554 0.0378898491 2.098821 57.634983
555 0.0164534058 2.098971 57.654013
556 0.0618784394 2.102653 57.628762
557 0.0021815727 2.099387 57.659097
558 0.1542703683 2.108654 57.346064
559 0.0171654103 2.099830 57.666640
560 0.0032624188 2.099089 57.670016
561 0.0018369988 2.099415 57.659486
562 0.0451189260 2.098322 57.640728
563 0.0095133263 2.098700 57.671181
564 0.0119567561 2.099057 57.656534
565 0.0289095637 2.098135 57.664780
566 0.0062440548 2.099485 57.664449
567 0.0699691921 2.101631 57.673065
568 0.0254546750 2.098269 57.664734
569 0.1466869176 2.098559 57.526080
570 0.0127174653 2.099471 57.645670
571 0.0159782105 2.098185 57.681767
572 0.0073478419 2.099022 57.662719
573 0.0489281373 2.097969 57.742776
574 0.0663280026 2.099821 57.580894
575 0.0047876427 2.099643 57.656064
576 0.0223946888 2.100069 57.623924
577 0.0680967535 2.097266 57.645510
578 0.0997511521 2.095223 57.671384
579 0.0071394384 2.099163 57.658883
580 0.0090469607 2.098664 57.673651
581 0.0401359822 2.099733 57.694306
582 0.4542665987 2.081731 57.665598
583 0.0197252348 2.099680 57.673826
584 0.0103341270 2.098892 57.663244
585 0.0057576990 2.099730 57.652594
586 0.0163623968 2.100476 57.629498
587 0.0128311410 2.099234 57.650994
588 0.3488966961 2.103131 57.207083
589 0.0329136498 2.099580 57.690595
590 0.0127507727 2.099660 57.666649
591 0.0038077896 2.099510 57.660475
592 0.0073275868 2.099511 57.664900
593 0.0079843148 2.099901 57.647990
594 0.0075588968 2.099225 57.656794
595 0.0144510050 2.099394 57.675807
596 0.0123705180 2.099427 57.672745
597 0.0326996200 2.100865 57.652189
598 0.0222235153 2.099620 57.678151
599 0.0584874088 2.099151 57.604844
600 0.0099818336 2.099419 57.649714
601 0.0519656723 2.099081 57.722840
602 0.0053891462 2.099541 57.661588
603 0.0405009950 2.098866 57.715609
604 0.0039188087 2.099381 57.657097
605 0.0288809704 2.099887 57.619670
606 0.0043862336 2.099135 57.670948
607 0.0128218151 2.099687 57.641485
608 0.0706126429 2.102176 57.656712
609 0.0022657128 2.099456 57.658793
610 0.0330269713 2.097994 57.664281
611 0.0429106568 2.100214 57.684247
612 0.4473811440 2.081613 57.677978
613 0.0078937174 2.099684 57.659984
614 0.0077957276 2.099238 57.672601
615 0.0077756747 2.099784 57.655907
616 0.0196845729 2.098736 57.657121
617 0.0022837604 2.099461 57.658997
618 0.2377078321 2.104149 57.306465
619 0.0146550013 2.099448 57.674618
620 0.0030859038 2.099184 57.662750
621 0.0023282928 2.099365 57.659211
622 0.0270595566 2.099970 57.673688
623 0.0087320763 2.099892 57.652825
624 0.0032359340 2.099531 57.658059
625 0.0301488842 2.099929 57.678278
626 0.0050931937 2.099413 57.665258
627 0.0074945722 2.099400 57.652788
628 0.0278960858 2.100106 57.670654
629 0.0335174398 2.099725 57.687458
630 0.0104158032 2.099409 57.671136
631 0.0455132785 2.099135 57.714777
632 0.0091480860 2.099713 57.660655
633 0.0144946912 2.099627 57.669561
634 0.0225583218 2.099215 57.688697
635 0.0032647896 2.099537 57.657373
636 0.0133789133 2.098770 57.687510
637 0.0273319342 2.100612 57.653769
638 0.0674107795 2.102199 57.651961
639 0.0048677363 2.099560 57.660173
640 0.0192849370 2.100137 57.659446
641 0.0244833208 2.099583 57.681569
642 0.0397338566 2.097358 57.676901
643 0.0080317289 2.099020 57.661985
644 0.0085666644 2.099538 57.665510
645 0.0060967374 2.099643 57.658876
646 0.0112828127 2.099585 57.645024
647 0.0059764606 2.099537 57.662491
648 0.1800204124 2.104977 57.698408
649 0.0016929094 2.099363 57.660050
650 0.0075440065 2.099180 57.657973
651 0.0017760867 2.099398 57.659605
652 0.0050840521 2.099585 57.659549
653 0.0060935759 2.099757 57.652010
654 0.0044028363 2.099528 57.660684
655 0.0120760040 2.099828 57.660568
656 0.0022324112 2.099416 57.661642
657 0.0137645637 2.098805 57.661862
658 0.0221255903 2.098057 57.676476
659 0.0584550666 2.099765 57.712920
660 0.0040679396 2.099439 57.663301
